 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3
123	256.170	248.586	240.979
124	246.988	251.202	237.711
125	251.119	248.648	234.535
126	254.181	246.333	244.635
127	250.191	246.239	248.412
128	251.322	253.180	240.958
129	254.994	250.499	241.258
130	256.350	256.057	241.952
131	255.637	243.959	247.276
132	262.700	249.099	239.184
133	266.958	247.327	243.712
134	260.899	247.859	239.206
135	270.794	253.192	241.189
136	267.191	249.618	239.868
137	265.162	244.716	241.831
138	265.266	245.359	234.617
139	258.756	248.820	235.994
140	269.401	252.182	239.097
141	273.505	250.364	240.624
142	274.708	251.002	244.508
143	267.285	243.425	244.871
144	262.160	249.590	245.336
145	270.043	260.958	244.203
146	260.533	260.053	244.269
147	264.851	256.369	245.998
148	265.363	246.720	251.504
149	261.682	258.469	255.421
150	259.830	253.010	250.306
151	264.568	252.635	252.432
152	266.776	258.031	259.465
153	263.568	257.394	260.095
154	275.824	258.874	259.920
155	263.549	267.022	250.797
156	267.192	269.930	257.158
157	261.194	271.297	261.917
158	264.888	278.018	267.417
159	275.240	267.098	269.626
160	277.383	261.250	265.088
161	265.137	261.291	260.975
162	269.567	262.617	262.111
163	259.726	265.621	259.831
164	260.197	273.140	261.879
165	262.142	273.188	262.618
166	260.839	273.574	268.967
167	261.022	268.122	250.131
168	255.157	272.459	257.534
169	258.056	280.559	258.344
170	265.690	279.749	264.662
171	257.375	275.175	275.684
172	253.987	275.105	272.945
173	261.401	278.484	273.550
174	269.820	282.552	283.119
175	265.794	293.544	282.567
176	255.015	285.212	283.056
177	257.531	283.520	275.655
178	263.800	284.348	263.368
179	265.977	275.941	271.319
180	264.635	277.459	271.939
181	261.005	281.374	265.001
182	265.188	275.965	275.886
183	264.862	277.607	274.258
184	265.207	269.715	276.688
185	261.018	281.333	273.289
186	262.812	284.077	278.783
187	256.043	290.697	275.593
188	261.464	282.131	278.859
189	260.503	276.081	275.678
190	259.984	281.218	269.195
191	262.628	280.336	270.546
192	266.205	286.836	267.010
193	265.173	279.164	262.491
194	254.008	276.072	271.877
195	259.721	278.494	268.178
196	258.987	271.902	266.429
197	259.992	265.853	265.386
198	259.674	276.408	262.934
199	261.709	272.370	257.463
200	262.196	262.215	257.237
201	262.817	268.862	259.966
202	257.326	271.660	253.773
203	256.651	274.003	261.931
204	251.572	270.353	266.207
205	264.415	263.393	267.185
206	255.126	265.148	263.295
207	258.932	266.441	265.186
208	271.607	268.066	264.870
209	257.331	264.832	260.411
210	258.277	272.064	265.098
211	259.509	263.740	257.874
212	263.343	274.389	257.458
213	269.585	268.711	258.994
214	260.423	267.809	260.405
215	261.275	256.783	261.015
216	274.867	257.670	258.105
217	269.197	264.618	265.820
218	263.369	269.367	253.731
219	272.688	271.608	258.423
220	266.604	273.596	259.697
221	268.188	265.268	263.278
222	268.026	264.783	260.447
223	263.317	274.749	253.118
224	272.482	263.169	264.315
225	242.396	242.396	240.385
226	247.370	247.370	236.677
227	236.151	236.151	236.073
228	239.371	239.371	230.349
229	237.860	237.860	236.126
230	235.629	235.629	235.660
231	245.793	245.793	237.958
232	247.129	247.129	233.540
233	236.781	236.781	239.007
234	239.886	239.886	238.680
235	246.189	246.189	233.453
236	247.968	247.968	233.201
237	247.227	247.227	228.667
238	252.211	252.211	233.725
239	246.873	246.873	237.277
240	246.209	246.209	240.049
241	246.449	246.449	234.606
242	240.945	240.945	236.023
243	241.479	241.479	241.036
244	245.210	245.210	236.675
245	235.699	235.699	236.184
246	241.838	241.838	244.608
247	245.437	245.437	238.123
248	244.302	244.302	245.867
249	239.731	239.731	238.359
250	235.720	235.720	239.101
251	245.971	245.971	245.611
252	238.783	238.783	240.995
253	240.630	240.630	236.173
254	242.677	242.677	240.160
255	246.435	246.435	238.681
256	247.069	247.069	229.983
257	241.709	241.709	235.744
258	243.078	243.078	236.648
259	241.626	241.626	236.306
260	238.802	238.802	242.132
261	241.920	241.920	235.955
262	245.017	245.017	228.164
263	242.889	242.889	239.332
264	238.240	238.240	228.466
265	239.013	239.013	243.361
266	247.227	247.227	246.928
267	243.320	243.320	240.132
268	243.504	243.504	244.230
269	245.905	245.905	231.142
270	249.734	249.734	246.803
271	244.607	244.607	244.701
272	242.750	242.750	245.689
273	234.204	234.204	238.093
274	236.706	236.706	234.824
275	241.815	241.815	229.286
276	245.127	245.127	229.440
277	245.605	245.605	235.260
278	249.837	249.837	235.467
279	241.781	241.781	234.688
280	231.940	231.940	236.606
281	242.036	242.036	235.414
282	249.763	249.763	233.426
283	235.032	235.032	229.788
284	245.527	245.527	233.582
285	244.755	244.755	232.993
286	239.964	239.964	229.417
287	244.568	244.568	229.773
288	238.530	238.530	242.172
289	240.822	240.822	225.504
290	245.864	245.864	229.427
291	236.170	236.170	235.816
292	231.925	231.925	234.421
293	238.341	238.341	230.783
294	238.256	238.256	224.666
295	237.659	237.659	238.161
296	237.549	237.549	236.178
297	237.824	237.824	240.935
298	243.188	243.188	238.695
299	250.008	250.008	240.442
300	248.757	248.757	232.507
301	240.413	240.413	226.058
302	236.671	236.671	240.498
303	237.027	237.027	244.766
304	243.669	243.669	234.223
305	240.941	240.941	238.752
306	234.829	234.829	234.276
307	244.190	244.190	231.638
308	243.497	243.497	229.482
309	238.901	238.901	232.909
310	238.389	238.389	235.635
311	246.124	246.124	236.318
312	240.735	240.735	236.717
313	239.261	239.261	238.745
314	232.124	232.124	232.920
315	236.480	236.480	227.419
316	245.011	245.011	232.933
317	246.251	246.251	236.233
318	247.271	247.271	233.853
319	235.098	235.098	227.299
320	233.563	233.563	236.539
321	232.376	232.376	233.506
322	239.190	239.190	232.608
323	238.230	238.230	232.929
324	236.511	236.511	226.931
325	241.737	241.737	240.337
326	241.662	241.662	228.989
327	243.059	243.059	233.353
328	240.769	240.769	231.754
329	232.340	232.340	234.841
330	230.284	230.284	229.777
331	237.185	237.185	233.805
332	234.362	234.362	231.159
333	242.646	242.646	228.223
334	244.643	244.643	229.377
335	247.618	247.618	228.560
336	240.029	240.029	232.452
337	236.443	236.443	242.846
338	233.895	233.895	237.986
339	238.390	238.390	229.486
340	240.516	240.516	230.604
341	236.618	236.618	235.843
342	236.341	236.341	230.975
343	232.899	232.899	232.011
344	233.474	233.474	233.498
345	237.231	237.231	238.369
346	247.628	247.628	236.014
347	241.820	241.820	234.904
348	240.231	240.231	234.581
349	237.969	237.969	230.673
350	226.449	226.449	230.967
351	237.699	237.699	226.286
352	237.078	237.078	236.156
353	243.735	243.735	230.146
354	243.313	243.313	229.470
355	234.117	234.117	226.389
356	248.138	248.138	227.439
357	240.882	240.882	235.852
358	229.729	229.729	234.332
359	238.217	238.217	237.513
360	240.252	240.252	232.909
361	237.992	237.992	241.235
362	234.093	234.093	241.022
363	244.705	244.705	229.355
364	243.566	243.566	233.703
365	234.524	234.524	231.696
366	232.750	232.750	237.727
367	237.112	237.112	243.745
368	239.551	239.551	233.712
369	244.285	244.285	225.753
370	238.675	238.675	225.543
371	240.633	240.633	235.912
372	242.914	242.914	238.464
373	240.688	240.688	236.223
374	242.011	242.011	231.473
375	244.250	244.250	236.628
376	242.392	242.392	235.824
377	242.962	242.962	233.809
378	235.988	235.988	235.471
379	237.620	237.620	231.573
380	236.127	236.127	235.074
381	227.231	227.231	225.281
382	233.380	233.380	230.404
383	235.521	235.521	234.341
384	233.264	233.264	228.588
385	240.379	240.379	229.132
386	240.955	240.955	227.745
387	240.380	240.380	228.035
388	236.516	236.516	230.093
389	233.313	233.313	236.587
390	236.094	236.094	229.435
391	241.126	241.126	226.802
392	244.934	244.934	235.517
393	243.385	243.385	228.581
394	241.731	241.731	236.362
395	243.576	243.576	233.629
396	234.164	234.164	235.804
397	237.903	237.903	226.911
398	239.004	239.004	233.958
399	247.881	247.881	238.187
400	233.602	233.602	232.679
401	233.451	233.451	233.965
402	232.988	232.988	234.273
403	240.066	240.066	238.068
404	230.329	230.329	231.386
405	231.697	231.697	230.567
406	234.224	234.224	234.932
407	237.209	237.209	229.054
408	238.920	238.920	230.457
409	241.978	241.978	235.810
410	241.888	241.888	232.474
411	235.989	235.989	232.135
412	236.789	236.789	232.492
413	242.219	242.219	230.642
414	236.115	236.115	226.142
415	240.323	240.323	232.552
416	239.337	239.337	235.836
417	245.719	245.719	239.708
418	235.786	235.786	235.335
419	244.624	244.624	226.872
420	234.532	234.532	234.515
421	238.687	238.687	231.238
